1.190155742208E12
3.61102068154368E14
2.1223096293190402E25
7.9392089088E11
8.2496649312E10
3.234737162355799E21
3.357560155780061E24
3.85618623481728E13
5.8225231461591196E22
8.224520818615847E19
1.60299067163696666E18
4.8413393443454259E18
6.90049092768669E26
4.3860986561396394E23
1.8611859154505512E20
2.9476855621836877E23
9.027718454359966E21
3.426852569299092E19
5.0103409449874695E22
2.506423769692685E24
1.0329351785812563E22
2.0667898760350146E24
4.188990145028527E25
5.6717413517217096E23
1.8008428559314184E25
7.662755313585545E24
4.844495929353004E22
2.6788798034572595E25
4.285648744396807E25
4.936630206651075E24
1.4387178629721129E25
6.389704856972571E24
3.0387900258605956E25
1.5098701668757083E25
5.779232523609258E24
2.064606901046388E25
6.51602170255797E25
8.149929688774377E24
6.852756106370754E24
6.145844495298393E25
8.514936819432958E24
1.7379561013671005E25
2.9527954168332132E25
3.528718600311436E25
1.5472493445074871E25
7.199382047606595E25
4.645350189744933E25
3.095065365060691E25
3.701016203120897E25
4.219538751802817E25
2.5354576012571983E25
4.021798854938147E25
2.080446781954382E25
2.835035521728808E25
2.5421138694932486E25
4.645863555892647E25
3.180920891709726E25
3.5266818123757467E25
2.5565368146769806E25
3.2453359323943606E25
4.310095275385926E25
2.732838269849191E25
3.2961583366805935E25
3.2518068372315837E25
3.186655136879622E25
3.492952408497882E25
3.7082835847612455E25
3.6323224073186986E25
3.3302026909721218E25
3.249940238538679E25
3.3911851656114918E25
3.2905300128941583E25
3.2721391116647E25
3.4096228329532594E25
3.5277722140617277E25
3.2795008429133763E25
3.448617492075628E25
3.2450908671276166E25
3.2708914790644782E25
3.3947459627352948E25
3.2699398304140605E25
3.355019547954413E25
3.240960354455968E25
3.1986047656496696E25
3.3949448559137964E25
3.2728081853394917E25
3.2919911498899424E25
3.275943700357074E25
3.33539488499916E25
3.3113003278272842E25
