"","x"
"255",3318
"256",3288
"257",3251
"258",3256
"259",3253
"260",3296
"261",3265
"262",3276
"263",3320
"264",3357
"265",3313
"266",3280
"267",3226
"268",3157
"269",3132
"270",3156
"271",3171
"272",3179
"273",3207
"274",3226
"275",3231
"276",3260
"277",3261
"278",3290
"279",3240
"280",3213
"281",3200
"282",3167
"283",3180
"284",3183
"285",3231
"286",3199
"287",3188
"288",3163
"289",3143
"290",3151
"291",3176
"292",3184
"293",3206
"294",3229
"295",3247
"296",3225
"297",3190
"298",3193
"299",3169
"300",3194
"301",3226
"302",3209
"303",3185
"304",3181
"305",3149
"306",3187
"307",3142
"308",3139
"309",3155
"310",3168
"311",3176
"312",3220
"313",3223
"314",3207
"315",3223
"316",3244
"317",3247
"318",3272
"319",3295
"320",3320
"321",3312
"322",3282
"323",3229
"324",3231
"325",3226
"326",3284
"327",3290
"328",3281
"329",3251
"330",3213
"331",3203
"332",3177
"333",3173
"334",3219
"335",3255
"336",3244
"337",3244
"338",3230
"339",3242
"340",3269
"341",3259
"342",3273
"343",3293
"344",3250
"345",3248
"346",3280
"347",3239
"348",3209
"349",3219
"350",3252
"351",3239
"352",3214
"353",3211
"354",3230
"355",3219
"356",3199
"357",3173
"358",3163
"359",3168
"360",3191
"361",3230
"362",3215
"363",3168
"364",3195
"365",3218
"366",3165
"367",3176
"368",3134
"369",3111
"370",3155
"371",3137
"372",3112
"373",3117
"374",3069
"375",3056
"376",3024
"377",3040
"378",2997
"379",3019
"380",3040
"381",3061
"382",3076
"383",3170
"384",3180
"385",3127
"386",3155
"387",3182
"388",3197
"389",3192
"390",3215
"391",3219
"392",3228
"393",3234
"394",3229
"395",3224
"396",3217
"397",3190
"398",3182
"399",3180
"400",3174
"401",3217
"402",3241
"403",3229
"404",3229
"405",3230
"406",3237
"407",3291
"408",3297
"409",3352
"410",3368
"411",3378
"412",3356
"413",3329
"414",3327
"415",3340
"416",3317
"417",3286
"418",3224
"419",3186
"420",3136
"421",3112
"422",3156
"423",3129
"424",3136
"425",3114
"426",3128
"427",3145
"428",3116
"429",3128
"430",3119
"431",3100
"432",3100
"433",3127
"434",3130
"435",3144
"436",3142
"437",3159
"438",3111
"439",3078
"440",3077
"441",3034
"442",2981
"443",2988
"444",2946
"445",2945
"446",2949
"447",2987
"448",3011
"449",3008
"450",3010
"451",3021
"452",2992
"453",3029
"454",3034
"455",3066
"456",3047
"457",3059
"458",3029
"459",3022
"460",3047
"461",3023
"462",3051
"463",3048
"464",3094
"465",3120
"466",3141
"467",3175
"468",3193
"469",3173
"470",3197
"471",3229
"472",3234
"473",3237
"474",3213
"475",3275
"476",3364
"477",3359
"478",3313
"479",3312
"480",3265
"481",3283
"482",3310
"483",3322
"484",3299
"485",3313
"486",3278
"487",3281
"488",3282
"489",3242
"490",3210
"491",3213
"492",3179
"493",3215
"494",3198
"495",3152
"496",3125
"497",3116
"498",3080
"499",3072
"500",3037
"501",3047
"502",3092
"503",3130
"504",3136
"505",3115
"506",3082
"507",3095
"508",3049
"509",3069
"510",3085
"511",3094
"512",3095
"513",3061
"514",3055
"515",3131
"516",3104
"517",3091
"518",3127
"519",3118
"520",3167
"521",3193
"522",3178
"523",3204
"524",3237
"525",3281
"526",3268
"527",3230
"528",3271
"529",3279
"530",3300
"531",3286
"532",3266
"533",3276
"534",3220
"535",3209
"536",3185
"537",3178
"538",3204
"539",3201
"540",3133
"541",3164
"542",3142
"543",3141
"544",3110
"545",3061
"546",3007
"547",2961
"548",2968
"549",3028
"550",3061
"551",3099
"552",3047
"553",3033
"554",3079
"555",3097
"556",3109
"557",3066
"558",3058
"559",3034
"560",3035
"561",3014
"562",3011
"563",3020
"564",3037
"565",3015
"566",2987
"567",2942
"568",2953
"569",2928
"570",2914
"571",2953
"572",2941
"573",2954
"574",2910
"575",2941
"576",2988
"577",2961
"578",2992
"579",2932
"580",2933
"581",2895
"582",2882
"583",2864
"584",2883
"585",2903
"586",2944
"587",2967
"588",2951
"589",2923
"590",2964
"591",2971
"592",2961
"593",2969
"594",2942
"595",2937
"596",2920
"597",2913
"598",2887
"599",2845
"600",2811
"601",2800
"602",2789
"603",2777
"604",2745
"605",2732
"606",2710
"607",2711
"608",2723
"609",2702
"610",2686
"611",2677
"612",2686
"613",2615
"614",2663
"615",2672
"616",2726
"617",2749
"618",2703
"619",2740
"620",2782
"621",2788
"622",2836
"623",2862
"624",2813
"625",2839
"626",2833
"627",2842
"628",2831
"629",2859
"630",2881
"631",2890
"632",2870
"633",2890
"634",2924
"635",2924
"636",2879
"637",2891
"638",2931
"639",2913
"640",2902
"641",2932
"642",2888
"643",2894
"644",2817
"645",2746
"646",2737
"647",2755
"648",2795
"649",2755
"650",2773
"651",2781
"652",2742
"653",2756
"654",2752
"655",2754
"656",2740
"657",2745
"658",2787
"659",2820
"660",2772
"661",2793
"662",2809
"663",2849
"664",2847
"665",2825
"666",2805
"667",2841
"668",2867
"669",2929
"670",2906
"671",2832
"672",2909
"673",2948
"674",2943
"675",2972
"676",2973
"677",2884
"678",2926
"679",2937
"680",2950
"681",2903
"682",2942
"683",2946
"684",2971
"685",3000
"686",3001
"687",3006
"688",3034
"689",3036
"690",3025
"691",2978
"692",2990
"693",2988
"694",3005
"695",2986
"696",3012
"697",3066
"698",3098
"699",3110
"700",3029
"701",3035
"702",2983
"703",2953
"704",2913
"705",2912
"706",2886
"707",2829
"708",2862
"709",2904
"710",2950
"711",2988
"712",2947
"713",2952
"714",2947
"715",2862
"716",2868
"717",2902
"718",2917
"719",2879
"720",2879
"721",2961
"722",2947
"723",2947
"724",2935
"725",2941
"726",2907
"727",2909
"728",2880
"729",2854
"730",2802
"731",2762
"732",2774
"733",2798
"734",2819
"735",2807
"736",2808
"737",2785
"738",2818
"739",2883
"740",2864
"741",2951
"742",2908
"743",2944
"744",2921
"745",2978
"746",2908
"747",2881
"748",2850
"749",2884
"750",2913
"751",2952
"752",3013
"753",2977
"754",2952
"755",2927
"756",2898
"757",2870
"758",2899
"759",2885
"760",2883
"761",2918
"762",2985
"763",3001
"764",2963
"765",2964
"766",2933
"767",2881
"768",2880
"769",2908
"770",2873
"771",2801
"772",2772
"773",2770
"774",2766
"775",2830
"776",2861
"777",2914
"778",2934
"779",2920
"780",2926
"781",2955
"782",2949
"783",2956
"784",2966
"785",2986
"786",2975
"787",2991
"788",2923
"789",2935
"790",2896
"791",2897
"792",2895
"793",2892
"794",2900
"795",2905
"796",2909
"797",2896
"798",2822
"799",2860
"800",2816
"801",2788
"802",2796
"803",2873
"804",2896
"805",2917
"806",2892
"807",2896
"808",2930
"809",2906
"810",2892
"811",2894
"812",2926
"813",2926
"814",2855
"815",2827
"816",2804
"817",2772
"818",2832
"819",2879
"820",2804
"821",2820
"822",2860
"823",2877
"824",2865
"825",2807
"826",2797
"827",2771
"828",2778
"829",2814
"830",2794
"831",2777
"832",2821
"833",2798
"834",2809
"835",2803
"836",2770
"837",2764
"838",2769
"839",2711
"840",2748
"841",2798
"842",2808
"843",2806
"844",2728
"845",2669
"846",2663
"847",2683
"848",2687
"849",2622
"850",2652
"851",2672
"852",2674
"853",2675
"854",2638
"855",2680
"856",2636
"857",2649
"858",2653
"859",2639
"860",2681
"861",2705
"862",2739
"863",2752
"864",2710
"865",2715
"866",2660
"867",2632
"868",2629
"869",2630
"870",2681
"871",2660
"872",2627
"873",2617
"874",2599
"875",2634
"876",2599
"877",2541
"878",2474
"879",2457
"880",2427
"881",2418
"882",2392
"883",2378
"884",2402
"885",2410
"886",2428
"887",2352
"888",2298
"889",2298
"890",2274
"891",2259
"892",2186
"893",2194
"894",2200
"895",2248
"896",2259
"897",2252
"898",2238
"899",2222
"900",2208
"901",2218
"902",2249
"903",2269
"904",2269
"905",2243
"906",2173
"907",2217
"908",2241
"909",2231
"910",2202
"911",2183
"912",2197
"913",2224
"914",2238
"915",2290
"916",2311
"917",2323
"918",2307
"919",2270
"920",2246
"921",2236
"922",2189
"923",2214
"924",2193
"925",2184
"926",2191
"927",2242
"928",2289
"929",2304
"930",2324
"931",2311
"932",2308
"933",2287
"934",2260
"935",2295
"936",2331
"937",2388
"938",2403
"939",2394
"940",2377
"941",2420
"942",2396
"943",2359
"944",2409
"945",2424
"946",2423
"947",2414
"948",2414
"949",2390
"950",2348
"951",2308
"952",2309
"953",2341
"954",2356
"955",2387
"956",2404
"957",2434
"958",2411
"959",2391
"960",2420
"961",2411
"962",2396
"963",2366
"964",2443
"965",2449
"966",2474
"967",2449
"968",2451
"969",2429
"970",2397
"971",2383
"972",2406
"973",2413
"974",2452
"975",2494
"976",2429
"977",2409
"978",2421
"979",2451
"980",2454
"981",2484
"982",2529
"983",2590
"984",2556
"985",2523
"986",2507
"987",2447
"988",2468
"989",2426
"990",2349
"991",2322
"992",2337
"993",2388
"994",2399
"995",2441
"996",2388
"997",2381
"998",2434
"999",2413
"1000",2431
"1001",2417
"1002",2423
"1003",2466
"1004",2475
"1005",2423
"1006",2401
"1007",2378
"1008",2394
"1009",2347
"1010",2389
"1011",2441
"1012",2414
"1013",2381
"1014",2395
"1015",2397
"1016",2405
"1017",2431
"1018",2476
"1019",2516
"1020",2542
"1021",2576
"1022",2549
"1023",2561
"1024",2502
"1025",2531
"1026",2551
"1027",2575
"1028",2592
"1029",2597
"1030",2581
"1031",2627
"1032",2576
"1033",2610
"1034",2630
"1035",2603
"1036",2587
"1037",2611
"1038",2618
"1039",2629
"1040",2585
"1041",2574
"1042",2550
"1043",2558
"1044",2513
"1045",2503
"1046",2485
"1047",2522
"1048",2493
"1049",2462
"1050",2469
"1051",2480
"1052",2508
"1053",2457
"1054",2471
"1055",2452
"1056",2460
"1057",2542
"1058",2562
"1059",2568
"1060",2609
"1061",2624
"1062",2660
"1063",2676
"1064",2692
"1065",2740
"1066",2769
"1067",2768
"1068",2710
"1069",2688
"1070",2685
"1071",2684
"1072",2705
"1073",2730
"1074",2721
"1075",2717
"1076",2713
"1077",2722
"1078",2739
"1079",2749
"1080",2725
"1081",2680
"1082",2682
"1083",2762
"1084",2852
"1085",2849
"1086",2869
"1087",2866
"1088",2933
"1089",2984
"1090",3014
"1091",3003
"1092",2957
"1093",2947
"1094",2972
"1095",2965
"1096",2959
"1097",2925
"1098",2885
"1099",2912
"1100",2904
"1101",2900
"1102",2886
"1103",2857
"1104",2846
"1105",2807
"1106",2779
"1107",2771
"1108",2767
"1109",2765
"1110",2782
"1111",2789
"1112",2787
"1113",2808
"1114",2811
"1115",2860
"1116",2858
"1117",2917
"1118",2925
"1119",2884
"1120",2875
"1121",2799
"1122",2770
"1123",2758
"1124",2717
"1125",2763
"1126",2813
"1127",2822
"1128",2810
"1129",2838
"1130",2822
"1131",2770
"1132",2786
"1133",2767
"1134",2726
"1135",2738
"1136",2737
"1137",2736
"1138",2752
"1139",2772
"1140",2726
"1141",2703
"1142",2706
"1143",2698
"1144",2742
"1145",2731
"1146",2734
"1147",2744
"1148",2676
"1149",2640
"1150",2648
"1151",2696
"1152",2705
"1153",2668
"1154",2638
"1155",2633
"1156",2646
"1157",2625
"1158",2612
"1159",2566
"1160",2502
"1161",2543
"1162",2585
"1163",2588
"1164",2577
"1165",2649
"1166",2657
"1167",2716
"1168",2680
"1169",2726
"1170",2739
"1171",2763
"1172",2836
"1173",2838
"1174",2828
"1175",2801
"1176",2785
"1177",2742
"1178",2755
"1179",2777
"1180",2833
"1181",2829
"1182",2836
"1183",2801
"1184",2868
"1185",2912
"1186",2900
"1187",2879
"1188",2889
"1189",2874
"1190",2918
"1191",2883
"1192",2892
"1193",2848
"1194",2831
"1195",2817
"1196",2804
"1197",2794
"1198",2798
"1199",2800
"1200",2818
"1201",2820
"1202",2859
"1203",2884
"1204",2919
"1205",2943
"1206",2957
"1207",2970
"1208",2959
"1209",2955
"1210",2946
"1211",2942
"1212",2974
"1213",2980
"1214",2989
"1215",3016
"1216",2961
"1217",2949
"1218",3006
"1219",3030
"1220",2980
"1221",3026
"1222",3049
"1223",3056
"1224",3102
"1225",3095
"1226",3142
"1227",3161
"1228",3184
"1229",3173
"1230",3144
"1231",3153
"1232",3163
"1233",3125
"1234",3066
"1235",3084
"1236",3079
"1237",3079
"1238",3094
"1239",3060
"1240",3071
"1241",3074
"1242",3022
"1243",2996
"1244",2983
"1245",2929
"1246",2908
"1247",2918
"1248",2903
"1249",2929
"1250",2958
"1251",3004
"1252",3023
"1253",3028
"1254",2970
"1255",2936
"1256",2947
"1257",3000
"1258",3026
"1259",3038
"1260",3060
"1261",3050
"1262",3045
"1263",2981
"1264",2922
"1265",2886
"1266",2866
"1267",2883
"1268",2900
"1269",2865
"1270",2870
"1271",2841
"1272",2875
"1273",2901
"1274",2918
"1275",2897
"1276",2889
"1277",2951
"1278",2941
"1279",2909
"1280",2899
"1281",2856
"1282",2812
"1283",2772
"1284",2753
"1285",2780
"1286",2795
"1287",2847
"1288",2881
"1289",2947
"1290",3012
"1291",3053
"1292",3059
"1293",3091
"1294",3083
"1295",3159
"1296",3151
"1297",3149
"1298",3155
"1299",3149
"1300",3142
"1301",3118
"1302",3079
"1303",3042
"1304",3009
"1305",2976
"1306",3014
"1307",3010
"1308",2982
"1309",2928
"1310",2924
"1311",2906
"1312",2922
"1313",2918
"1314",2936
"1315",2925
"1316",2971
"1317",2983
"1318",2993
"1319",2950
"1320",2934
"1321",2926
"1322",2908
"1323",2908
"1324",2954
"1325",2985
"1326",2981
"1327",2999
"1328",2978
"1329",2945
"1330",2980
"1331",3022
"1332",3045
"1333",3030
"1334",2958
"1335",2959
"1336",2999
"1337",2933
"1338",2898
"1339",2947
"1340",3013
"1341",3013
"1342",3020
"1343",3029
"1344",3046
"1345",3086
"1346",3060
"1347",3081
"1348",3065
"1349",3069
"1350",3073
"1351",3043
"1352",3045
"1353",3036
"1354",2981
"1355",2961
"1356",3001
"1357",3018
"1358",3041
"1359",3000
"1360",3027
"1361",3064
"1362",3102
"1363",3062
"1364",3089
"1365",3081
"1366",3086
"1367",3067
"1368",3082
"1369",3050
"1370",3054
"1371",3032
"1372",3042
"1373",3129
"1374",3150
"1375",3138
"1376",3128
"1377",3095
"1378",3059
"1379",3052
"1380",3047
"1381",3103
"1382",3123
"1383",3133
"1384",3136
"1385",3072
"1386",3046
"1387",3035
"1388",3019
"1389",3069
"1390",3045
"1391",3013
"1392",3020
"1393",2952
"1394",2976
"1395",2989
"1396",3025
"1397",3049
"1398",3040
"1399",3034
"1400",3007
"1401",3009
"1402",3005
"1403",3050
"1404",3068
"1405",3068
"1406",3059
"1407",3048
"1408",3024
"1409",3007
"1410",3032
"1411",3042
"1412",2996
"1413",3019
"1414",3062
"1415",3083
"1416",3107
"1417",3072
"1418",3026
"1419",3044
"1420",3095
"1421",3124
"1422",3091
"1423",3116
"1424",3153
"1425",3184
"1426",3167
"1427",3142
"1428",3156
"1429",3189
"1430",3160
"1431",3200
"1432",3176
"1433",3230
"1434",3279
"1435",3263
"1436",3224
"1437",3180
"1438",3210
"1439",3201
"1440",3193
"1441",3238
"1442",3252
"1443",3239
"1444",3196
"1445",3200
"1446",3207
"1447",3190
"1448",3226
"1449",3182
"1450",3167
"1451",3161
"1452",3145
"1453",3158
"1454",3145
"1455",3147
"1456",3155
"1457",3150
"1458",3102
"1459",3082
"1460",3078
"1461",3023
"1462",2985
"1463",3029
"1464",3003
"1465",2966
"1466",2962
"1467",2911
"1468",2965
"1469",2984
"1470",3017
"1471",2989
"1472",2957
"1473",2924
"1474",2906
"1475",2911
"1476",2885
"1477",2879
"1478",2878
"1479",2899
"1480",2955
"1481",2905
"1482",2917
"1483",2951
"1484",2938
"1485",2897
"1486",2868
"1487",2889
"1488",2914
"1489",2930
"1490",2906
"1491",2885
"1492",2902
"1493",2910
"1494",2911
"1495",2907
"1496",2950
"1497",2978
"1498",2943
"1499",2954
"1500",2956
"1501",3004
"1502",2997
"1503",2964
"1504",2992
"1505",3003
"1506",3047
"1507",3087
"1508",3076
"1509",3056
"1510",3107
"1511",3111
"1512",3054
"1513",3041
"1514",3062
"1515",3056
"1516",3038
"1517",3052
"1518",3007
"1519",3039
"1520",3008
"1521",3043
"1522",3052
"1523",3038
"1524",3071
"1525",3099
"1526",3077
"1527",3073
"1528",3115
"1529",3112
"1530",3142
"1531",3155
"1532",3112
"1533",3119
"1534",3146
"1535",3151
"1536",3168
"1537",3180
"1538",3179
"1539",3194
"1540",3190
"1541",3160
"1542",3105
"1543",3092
"1544",3059
"1545",3058
"1546",3012
"1547",3039
"1548",3037
"1549",3003
"1550",2993
"1551",2991
"1552",2968
"1553",2935
"1554",2928
"1555",2953
"1556",2858
"1557",2882
"1558",2877
"1559",2872
"1560",2884
"1561",2860
"1562",2891
"1563",2890
"1564",2825
"1565",2827
"1566",2857
"1567",2831
"1568",2799
"1569",2763
"1570",2761
"1571",2742
"1572",2667
"1573",2673
"1574",2670
"1575",2628
"1576",2611
"1577",2647
"1578",2643
"1579",2611
"1580",2625
"1581",2683
"1582",2707
"1583",2687
"1584",2651
"1585",2623
"1586",2645
"1587",2681
"1588",2730
"1589",2763
"1590",2776
"1591",2740
"1592",2659
"1593",2590
"1594",2546
"1595",2588
"1596",2553
"1597",2562
"1598",2603
"1599",2587
"1600",2604
"1601",2541
"1602",2486
"1603",2458
"1604",2454
"1605",2431
"1606",2529
"1607",2514
"1608",2515
"1609",2552
"1610",2550
"1611",2566
"1612",2563
"1613",2509
"1614",2510
"1615",2488
"1616",2474
"1617",2539
"1618",2559
"1619",2528
"1620",2531
"1621",2495
"1622",2523
"1623",2515
"1624",2466
"1625",2460
"1626",2429
"1627",2387
"1628",2398
"1629",2432
"1630",2403
"1631",2380
"1632",2410
"1633",2340
"1634",2363
"1635",2363
"1636",2374
"1637",2384
"1638",2403
"1639",2439
"1640",2452
"1641",2447
"1642",2449
"1643",2494
"1644",2485
"1645",2488
"1646",2435
"1647",2430
"1648",2434
"1649",2426
"1650",2447
"1651",2498
"1652",2491
"1653",2473
"1654",2488
"1655",2559
"1656",2581
"1657",2601
"1658",2598
"1659",2570
"1660",2571
"1661",2526
"1662",2514
"1663",2562
"1664",2541
"1665",2518
"1666",2505
"1667",2590
"1668",2592
"1669",2565
"1670",2604
"1671",2592
"1672",2559
"1673",2601
"1674",2645
"1675",2655
"1676",2630
"1677",2615
"1678",2665
"1679",2664
"1680",2664
"1681",2653
"1682",2659
"1683",2636
"1684",2673
"1685",2616
"1686",2603
"1687",2610
"1688",2602
"1689",2579
"1690",2571
"1691",2586
"1692",2548
"1693",2580
"1694",2573
"1695",2594
"1696",2639
"1697",2655
"1698",2661
"1699",2642
"1700",2609
"1701",2622
"1702",2611
"1703",2565
"1704",2569
"1705",2558
"1706",2469
"1707",2454
"1708",2434
"1709",2474
"1710",2479
"1711",2529
"1712",2543
"1713",2573
"1714",2575
"1715",2546
"1716",2542
"1717",2522
"1718",2561
"1719",2573
"1720",2555
"1721",2607
"1722",2620
"1723",2623
"1724",2626
"1725",2587
"1726",2543
"1727",2515
"1728",2546
"1729",2567
"1730",2585
"1731",2568
"1732",2542
"1733",2559
"1734",2646
"1735",2658
"1736",2648
"1737",2611
"1738",2586
"1739",2617
"1740",2610
"1741",2614
"1742",2597
"1743",2572
"1744",2517
"1745",2505
"1746",2510
"1747",2492
"1748",2542
"1749",2551
"1750",2542
"1751",2539
"1752",2531
"1753",2512
"1754",2508
"1755",2505
"1756",2529
"1757",2513
"1758",2540
"1759",2588
"1760",2584
"1761",2575
"1762",2569
"1763",2557
"1764",2557
"1765",2597
"1766",2576
"1767",2587
"1768",2550
"1769",2554
"1770",2522
"1771",2541
"1772",2562
"1773",2573
"1774",2546
"1775",2541
"1776",2564
"1777",2550
"1778",2548
"1779",2519
"1780",2574
"1781",2579
"1782",2609
"1783",2585
"1784",2542
"1785",2491
"1786",2533
"1787",2585
"1788",2570
"1789",2586
"1790",2574
"1791",2577
"1792",2583
"1793",2599
"1794",2645
"1795",2655
"1796",2616
"1797",2599
"1798",2587
"1799",2559
"1800",2638
"1801",2605
"1802",2596
"1803",2548
"1804",2531
"1805",2570
"1806",2529
"1807",2533
"1808",2545
"1809",2521
"1810",2479
"1811",2445
"1812",2472
"1813",2490
"1814",2487
"1815",2541
"1816",2559
"1817",2569
"1818",2546
"1819",2507
"1820",2521
"1821",2550
"1822",2595
"1823",2551
"1824",2492
"1825",2475
"1826",2452
"1827",2395
"1828",2394
"1829",2406
"1830",2436
"1831",2433
"1832",2401
"1833",2350
"1834",2378
"1835",2339
"1836",2348
"1837",2414
"1838",2441
"1839",2472
"1840",2475
"1841",2472
"1842",2449
"1843",2429
"1844",2475
"1845",2496
"1846",2498
"1847",2453
"1848",2402
"1849",2403
"1850",2410
"1851",2424
"1852",2458
"1853",2431
"1854",2412
"1855",2346
"1856",2330
"1857",2347
"1858",2362
"1859",2337
"1860",2361
"1861",2414
"1862",2389
"1863",2363
"1864",2307
"1865",2336
"1866",2325
"1867",2361
"1868",2369
"1869",2392
"1870",2391
"1871",2393
"1872",2414
"1873",2446
"1874",2407
"1875",2388
"1876",2439
"1877",2438
"1878",2420
"1879",2418
"1880",2406
"1881",2397
"1882",2408
"1883",2352
"1884",2354
"1885",2330
"1886",2292
"1887",2342
"1888",2403
"1889",2403
"1890",2416
"1891",2391
"1892",2406
"1893",2368
"1894",2336
"1895",2334
"1896",2280
"1897",2270
"1898",2266
"1899",2271
"1900",2239
"1901",2214
"1902",2279
"1903",2246
"1904",2225
"1905",2178
"1906",2135
"1907",2107
"1908",2120
"1909",2125
"1910",2127
"1911",2135
"1912",2132
"1913",2123
"1914",2090
"1915",2114
"1916",2091
"1917",2067
"1918",2072
"1919",1999
"1920",1975
"1921",1987
"1922",1963
"1923",1998
"1924",1993
"1925",2030
"1926",2033
"1927",2038
"1928",2025
"1929",2030
"1930",2020
"1931",2023
"1932",1980
"1933",1994
"1934",1995
"1935",1986
"1936",1953
"1937",1973
"1938",1963
"1939",1963
"1940",1913
"1941",1973
"1942",1980
"1943",2007
"1944",2005
"1945",2020
"1946",1964
"1947",1971
"1948",2022
"1949",2060
"1950",2073
"1951",2072
"1952",2094
"1953",2102
"1954",2075
"1955",2076
"1956",2105
"1957",2120
"1958",2198
"1959",2229
"1960",2284
"1961",2239
"1962",2231
"1963",2220
"1964",2184
"1965",2176
"1966",2145
"1967",2126
"1968",2135
"1969",2067
"1970",2080
"1971",2083
"1972",2109
"1973",2114
"1974",2126
"1975",2100
"1976",2074
"1977",2048
"1978",1997
"1979",2068
"1980",2070
"1981",2054
"1982",2050
"1983",2041
"1984",2049
"1985",2054
"1986",2077
"1987",2064
"1988",2034
"1989",2066
"1990",2016
"1991",1996
"1992",2026
"1993",2004
"1994",1970
"1995",1963
"1996",1970
"1997",1991
"1998",1982
"1999",1943
"2000",1951
"2001",1961
"2002",1947
"2003",1975
"2004",1976
"2005",1944
"2006",1923
"2007",1950
"2008",1916
"2009",1902
"2010",1873
"2011",1837
"2012",1864
"2013",1843
"2014",1865
"2015",1875
"2016",1907
"2017",1875
"2018",1827
"2019",1857
"2020",1929
"2021",1907
"2022",1880
"2023",1831
"2024",1835
"2025",1815
"2026",1793
"2027",1750
"2028",1753
"2029",1739
"2030",1699
"2031",1674
"2032",1698
"2033",1676
"2034",1742
"2035",1884
"2036",1872
"2037",1909
"2038",1895
"2039",1936
"2040",1929
"2041",1915
"2042",1942
"2043",1941
"2044",1895
"2045",1849
"2046",1870
"2047",1893
"2048",1916
"2049",1891
"2050",1871
"2051",1881
"2052",1838
"2053",1830
"2054",1807
"2055",1793
"2056",1812
"2057",1837
"2058",1866
"2059",1839
"2060",1880
"2061",1872
"2062",1876
"2063",1889
"2064",1866
"2065",1883
"2066",1903
"2067",1854
"2068",1870
"2069",1920
"2070",1866
"2071",1847
"2072",1822
"2073",1815
"2074",1761
"2075",1754
"2076",1755
"2077",1789
"2078",1783
"2079",1817
"2080",1837
"2081",1785
"2082",1814
"2083",1781
"2084",1718
"2085",1715
"2086",1787
"2087",1743
"2088",1726
"2089",1769
"2090",1756
"2091",1713
"2092",1688
"2093",1705
"2094",1752
"2095",1761
"2096",1779
"2097",1766
"2098",1794
"2099",1766
"2100",1821
"2101",1826
"2102",1842
"2103",1832
"2104",1858
"2105",1824
"2106",1793
"2107",1755
"2108",1667
"2109",1682
"2110",1697
"2111",1724
"2112",1724
"2113",1740
"2114",1735
"2115",1713
"2116",1738
"2117",1702
"2118",1739
"2119",1734
"2120",1734
"2121",1778
"2122",1738
"2123",1732
"2124",1710
"2125",1685
"2126",1702
"2127",1704
"2128",1675
"2129",1628
"2130",1672
"2131",1643
"2132",1644
"2133",1629
"2134",1631
"2135",1613
"2136",1609
"2137",1617
"2138",1618
"2139",1633
"2140",1616
"2141",1627
