5.511397464E9
1.2037617655704E14
1.9791950901839088E15
1.9773503219930848E20
3.925411281899166E23
6.214387646450668E24
5.127136199902859E23
3.749937085941138E24
1.0170948391089862E26
4.001338087010615E25
1.687809617350921E25
2.3306006913831574E25
3.2013690005404947E25
3.498781866059675E25
3.857444095036191E25
