1,0
-0.54429,0.18243
-0.54429,-0.18243
0.27895,0
-0.19037,0
1,0
-7.931e-13,3.9519e-13
-7.931e-13,-3.9519e-13
-1.9242e-17,0
-1.7095e-18,0
1,0
5.599e-17,0
9.2274e-18,0
4.3849e-18,0
0,0
